Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11755424_a_at,5,0.8148148148148149,0.6888888888888889,0.36627363896521825,0.75
11739245_a_at,5,0.8148148148148149,0.7555555555555555,0.23801880019347602,0.75
11716601_a_at,5,0.8148148148148149,0.7333333333333334,0.18775987934276409,0.75
11722725_a_at,5,0.8148148148148149,0.7925925925925926,0.1787780501651433,0.75
11736387_a_at,5,0.8148148148148149,0.6962962962962964,0.3428677573639442,0.75
11729662_x_at,5,0.8148148148148149,0.6703703703703704,0.31053738987043833,0.75
11718679_a_at,5,0.8148148148148149,0.5555555555555556,0.4779069592801459,0.75
11717876_a_at,5,0.8148148148148149,0.5925925925925926,0.42228719448116225,0.75
11720104_a_at,5,0.8148148148148149,0.6888888888888889,0.3854343923184503,0.75
11755412_x_at,5,0.8148148148148149,0.8296296296296297,0.061974816780301936,0.75
11757630_s_at,5,0.8148148148148149,0.5666666666666667,0.3918756556517073,0.75
11723691_at,5,0.8148148148148149,0.7037037037037037,0.40740740740740744,0.75
11715723_s_at,5,0.8148148148148149,0.6888888888888889,0.29814239699997197,0.75
11739330_s_at,5,0.8148148148148149,0.762962962962963,0.15625943044243695,0.75
11722833_a_at,5,0.8148148148148149,0.6370370370370371,0.37987796755431363,0.75
11743713_x_at,5,0.8148148148148149,0.7296296296296296,0.22891166133870292,0.75
11715524_a_at,5,0.8148148148148149,0.7555555555555555,0.19173598674881165,0.75
11732940_a_at,5,0.8148148148148149,0.762962962962963,0.2261989849570736,0.75
11749526_a_at,5,0.8148148148148149,0.7407407407407407,0.23533824124331174,0.75
11722022_s_at,5,0.8148148148148149,0.5259259259259259,0.41606953096247756,0.6666666666666666
11727657_at,5,0.8148148148148149,0.6962962962962964,0.39665957734786045,0.5
11743879_at,5,0.8148148148148149,0.6296296296296297,0.4452153807470855,0.5
11752153_a_at,5,0.8148148148148149,0.6296296296296297,0.4247164793029524,0.4166666666666667
11743975_a_at,5,0.8148148148148149,0.725925925925926,0.2246777909348608,0.4166666666666667
11716181_x_at,5,0.8148148148148149,0.7333333333333334,0.29327159844191336,0.4166666666666667
11732575_a_at,5,0.8148148148148149,0.6037037037037037,0.3388433484883757,0.3333333333333333
11719728_s_at,5,0.8148148148148149,0.6148148148148149,0.4036867138796656,0.3333333333333333
11756694_a_at,5,0.8148148148148149,0.7333333333333334,0.36608633461189827,0.25
11724013_a_at,5,0.8148148148148149,0.7037037037037037,0.3087654074172791,0.25
11740213_a_at,5,0.8148148148148149,0.7777777777777779,0.14814814814814817,0.25
11722810_s_at,5,0.8148148148148149,0.562962962962963,0.3807796492585149,0.25
11736783_s_at,5,0.8148148148148149,0.7148148148148149,0.277654293540612,0.25
11746839_a_at,5,0.8148148148148149,0.7111111111111111,0.4085841591265663,0.25
11735249_x_at,5,0.8148148148148149,0.5777777777777777,0.4316046557616952,0.25
11730830_x_at,5,0.8148148148148149,0.5703703703703704,0.44644610978679006,0.25
