probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11743833_at,0.37037037037037035,0.46296296296296297,0.32288140322523506,0.25,RSBN1L,0.37037037037037035
11730439_a_at,0.37037037037037035,0.437037037037037,0.3243649488268343,0.25,AKAP9,0.37037037037037035
11754407_a_at,0.37037037037037035,0.41481481481481486,0.3222435071726846,0.25,ZMIZ2,0.37037037037037035
11716626_at,0.37037037037037035,0.362962962962963,0.3940573652820855,0.25,KIF3B,0.37037037037037035
11718260_at,0.37037037037037035,0.4962962962962963,0.43160465576169527,0.25,NOTCH1,0.37037037037037035
11744386_a_at,0.37037037037037035,0.4666666666666667,0.29583297107727197,0.3333333333333333,RHOT2,0.37037037037037035
11735630_a_at,0.37037037037037035,0.45925925925925926,0.29233462608401656,0.75,CLP1,0.37037037037037035
11720859_s_at,0.37037037037037035,0.4444444444444445,0.28084723866857597,0.75,ABHD3,0.37037037037037035
11743130_a_at,0.37037037037037035,0.3703703703703704,0.25119740678241737,0.75,SORL1,0.37037037037037035
11721455_s_at,0.37037037037037035,0.5555555555555556,0.3098740839015095,0.75,SERPINA1,0.37037037037037035
11734921_a_at,0.37037037037037035,0.3888888888888889,0.24074074074074073,0.75,ZNF276,0.37037037037037035
11717116_at,0.37037037037037035,0.4444444444444445,0.36288736930121157,0.75,CERK,0.37037037037037035
11720585_a_at,0.37037037037037035,0.4666666666666666,0.4433628815302346,0.75,SMCHD1,0.37037037037037035
11725399_s_at,0.37037037037037035,0.4962962962962963,0.34704316370733274,0.75,MLLT1,0.37037037037037035
11718379_x_at,0.37037037037037035,0.4148148148148148,0.2637182684284133,0.75,PRKAG2,0.37037037037037035
