Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11728424_x_at,5,1.0,0.9925925925925926,0.016563466499998396,0.9166666666666666
11739219_s_at,5,1.0,0.9333333333333333,0.14907119849998596,0.9166666666666666
11755399_a_at,5,1.0,0.9925925925925926,0.016563466499998406,0.9166666666666666
11719255_s_at,5,1.0,0.9481481481481481,0.11594426549998907,0.9166666666666666
11724686_x_at,5,1.0,0.8666666666666668,0.18257418583505536,0.9166666666666666
11717889_s_at,5,1.0,0.9259259259259259,0.12830005981991682,0.9166666666666666
11735712_x_at,5,1.0,0.9185185185185185,0.14439695325642907,0.9166666666666666
11724858_a_at,5,1.0,0.874074074074074,0.17292766711005553,0.9166666666666666
11727637_at,5,1.0,0.962962962962963,0.05237828008789243,0.9166666666666666
11738360_x_at,5,1.0,0.9259259259259259,0.10475656017578479,0.9166666666666666
11729533_s_at,5,1.0,0.9703703703703704,0.04057204129667889,0.9166666666666666
11752631_a_at,5,1.0,0.888888888888889,0.15270761576361702,0.9166666666666666
11754762_x_at,5,1.0,0.9111111111111111,0.17877805016514325,0.9166666666666666
11754680_a_at,5,1.0,0.9703703703703704,0.048290388186686316,0.9166666666666666
