Gene,Iteration,N_train,N_test,TrainAUC,TestAUC,TrainAcc,TestAcc,ScaleMean,ScaleSD,Notes
11717127_a_at,2,28,12,0.9727891156462586,0.5925925925925926,0.9285714285714286,0.6666666666666666,8.3162705,0.7435620738081583,
11717127_a_at,3,28,12,0.8435374149659863,1.0,0.8214285714285714,0.8333333333333334,8.358996285714285,0.6069489009181028,
11717127_a_at,4,28,12,0.9319727891156463,0.6296296296296297,0.8928571428571429,0.8333333333333334,8.390673964285714,0.8311060555233558,
11717127_a_at,5,28,12,0.8231292517006803,0.962962962962963,0.75,0.75,8.471906,0.7606343118352189,
11720843_at,1,28,12,0.7551020408163266,1.0,0.7142857142857143,0.8333333333333334,7.389576821428571,0.31454744996888767,
11720843_at,2,28,12,0.9319727891156463,0.5555555555555556,0.9285714285714286,0.6666666666666666,7.4007000000000005,0.35648293960861577,
11720843_at,3,28,12,0.8639455782312925,0.6666666666666666,0.9285714285714286,0.5833333333333334,7.448985178571428,0.36865488671897695,
11720843_at,4,28,12,0.8299319727891157,0.8148148148148149,0.8571428571428571,0.75,7.441495321428573,0.293438000939823,
11720843_at,5,28,12,0.7755102040816327,1.0,0.75,0.8333333333333334,7.369531785714285,0.33065254500214697,
11752814_s_at,1,28,12,0.8231292517006803,0.925925925925926,0.8214285714285714,0.9166666666666666,7.426329571428572,0.6292479296165958,
11752814_s_at,2,28,12,0.8095238095238096,1.0,0.8571428571428571,1.0,7.390928678571429,0.6031681214054516,
11752814_s_at,3,28,12,0.8571428571428572,0.962962962962963,0.8571428571428571,0.9166666666666666,7.416108464285713,0.51075567072659,
11752814_s_at,4,28,12,0.8639455782312926,0.962962962962963,0.7142857142857143,0.75,7.338952071428571,0.5419213782784177,
11752814_s_at,5,28,12,0.8435374149659864,0.962962962962963,0.8214285714285714,0.8333333333333334,7.466380928571427,0.5200408063906871,
11762576_at,1,28,12,0.9931972789115646,0.7407407407407408,0.9285714285714286,0.6666666666666666,8.228524285714284,0.48471479413032587,
11762576_at,2,28,12,0.9387755102040816,0.7777777777777779,0.9285714285714286,0.75,8.184070178571428,0.5263126054390147,
11762576_at,3,28,12,0.9727891156462586,0.7777777777777778,0.9285714285714286,0.75,8.165832214285714,0.5440604480277671,
11762576_at,4,28,12,0.9523809523809523,0.7037037037037037,0.8928571428571429,0.75,8.204757642857144,0.4205907384120766,
11762576_at,5,28,12,0.9387755102040816,0.8518518518518519,0.8928571428571429,0.8333333333333334,8.182301142857142,0.4471227770898027,
11758344_s_at,1,28,12,0.8775510204081632,0.8518518518518519,0.75,0.75,11.028041857142856,0.6437929545458444,
11758344_s_at,2,28,12,0.8707482993197279,0.9259259259259259,0.75,0.75,11.026367285714286,0.7067001011249847,
11758344_s_at,3,28,12,0.8775510204081632,0.8518518518518519,0.8928571428571429,0.8333333333333334,11.080928107142856,0.6469184501536576,
11758344_s_at,4,28,12,0.7959183673469388,0.925925925925926,0.75,0.75,10.948613642857143,0.605441618963119,
11758344_s_at,5,28,12,0.91156462585034,0.8148148148148149,0.8571428571428571,0.6666666666666666,11.023802392857144,0.6821335004524999,
11728738_x_at,1,28,12,0.8299319727891156,0.8518518518518519,0.75,0.75,6.9777236785714285,0.34549214552266727,
11728738_x_at,2,28,12,0.9047619047619048,0.925925925925926,0.8928571428571429,0.8333333333333334,6.943588964285714,0.42675290867411025,
11728738_x_at,3,28,12,0.9727891156462585,0.5185185185185186,0.8571428571428571,0.75,6.916507964285714,0.3961938707102952,
11728738_x_at,4,28,12,0.9387755102040817,0.5925925925925927,0.8928571428571429,0.75,6.985634071428571,0.3878661815463267,
11728738_x_at,5,28,12,0.8435374149659864,0.8148148148148149,0.8571428571428571,0.75,6.984072107142857,0.35146578305785275,
11724936_a_at,1,28,12,0.9523809523809524,0.7407407407407408,0.8928571428571429,0.8333333333333334,6.511529928571429,0.2561372656831183,
11724936_a_at,2,28,12,0.8843537414965985,1.0,0.8571428571428571,0.8333333333333334,6.513079035714286,0.25908889585501155,
11724936_a_at,3,28,12,0.9863945578231292,0.7777777777777779,0.9285714285714286,0.75,6.524750428571429,0.2620978593632013,
11724936_a_at,4,28,12,0.9183673469387755,0.7407407407407408,0.8571428571428571,0.9166666666666666,6.499129535714284,0.25083265948059824,
11724936_a_at,5,28,12,0.9659863945578232,0.8888888888888888,0.9285714285714286,0.8333333333333334,6.537495321428572,0.26695775034513847,
11717241_a_at,1,28,12,0.7482993197278911,1.0,0.8214285714285714,0.75,9.029165357142857,0.48963430755254517,
11717241_a_at,2,28,12,0.891156462585034,0.7037037037037037,0.8928571428571429,0.8333333333333334,9.018457428571429,0.5576120142718,
11717241_a_at,3,28,12,0.9727891156462585,0.4444444444444445,0.9642857142857143,0.75,9.00618825,0.5439721449031106,
11717241_a_at,4,28,12,0.7755102040816326,1.0,0.8571428571428571,0.8333333333333334,9.050917607142857,0.5068721599125321,
11717241_a_at,5,28,12,0.8027210884353742,1.0,0.8571428571428571,0.9166666666666666,9.091024785714286,0.5753451590506254,
11756883_s_at,1,28,12,0.8639455782312924,0.888888888888889,0.8214285714285714,0.8333333333333334,9.819447142857143,0.47552441209560165,
11756883_s_at,2,28,12,0.8639455782312925,1.0,0.75,0.75,9.87995782142857,0.46304541076259476,
11756883_s_at,3,28,12,0.9523809523809524,0.6666666666666667,0.8928571428571429,0.6666666666666666,9.790935107142856,0.5314605180322072,
11756883_s_at,4,28,12,0.8707482993197277,0.9259259259259259,0.7857142857142857,0.75,9.837997857142854,0.4534851588378621,
11756883_s_at,5,28,12,0.8571428571428572,0.8518518518518519,0.8571428571428571,0.75,9.775016250000002,0.49942527715784896,
11733620_a_at,1,28,12,0.8843537414965986,0.925925925925926,0.8214285714285714,0.8333333333333334,8.16319607142857,0.6530174054614658,
11733620_a_at,2,28,12,0.8775510204081632,0.888888888888889,0.7857142857142857,0.75,8.246930321428573,0.5701286915242164,
11733620_a_at,3,28,12,0.8571428571428571,0.9259259259259259,0.75,0.75,8.116564714285714,0.5333481442148241,
11733620_a_at,4,28,12,0.9047619047619048,0.8148148148148149,0.7857142857142857,0.8333333333333334,8.20172092857143,0.753608835841981,
11733620_a_at,5,28,12,0.8299319727891157,0.962962962962963,0.75,0.75,8.139967321428571,0.6471054498612666,
11722812_s_at,1,28,12,0.9319727891156462,1.0,0.8928571428571429,0.8333333333333334,9.013515071428571,0.46402406833697196,
11722812_s_at,2,28,12,0.9319727891156462,0.888888888888889,0.8928571428571429,0.9166666666666666,8.966902892857144,0.3545605514030155,
11722812_s_at,3,28,12,0.9727891156462585,0.6666666666666667,0.8928571428571429,0.9166666666666666,9.006645642857142,0.5397908337369082,
11722812_s_at,4,28,12,0.9251700680272108,1.0,0.8928571428571429,0.9166666666666666,9.031997428571428,0.541771103697345,
11722812_s_at,5,28,12,0.9931972789115646,0.5925925925925926,0.9285714285714286,0.8333333333333334,8.957323607142857,0.5030046663354969,
11718465_s_at,1,28,12,0.8435374149659863,0.9259259259259259,0.8928571428571429,0.8333333333333334,8.010909964285714,0.43804982090688543,
11718465_s_at,2,28,12,0.9183673469387755,0.5925925925925927,0.8571428571428571,0.6666666666666666,8.049137535714285,0.42230525225722193,
11718465_s_at,3,28,12,0.836734693877551,0.8518518518518519,0.6785714285714286,0.75,8.024036107142859,0.4305685056130755,
11718465_s_at,4,28,12,0.8095238095238095,0.925925925925926,0.8214285714285714,0.75,7.973159642857143,0.4197523574360567,
11718465_s_at,5,28,12,0.836734693877551,0.7777777777777778,0.8928571428571429,0.6666666666666666,8.061655250000001,0.4022956747861901,
11721107_a_at,1,28,12,1.0,0.962962962962963,0.9642857142857143,0.8333333333333334,6.880056571428573,0.34949229616512645,
11721107_a_at,2,28,12,0.9931972789115646,0.888888888888889,0.9642857142857143,0.8333333333333334,6.862064321428571,0.3400197266636869,
11721107_a_at,3,28,12,0.9931972789115646,0.888888888888889,0.9642857142857143,0.8333333333333334,6.847030857142856,0.3687221927372175,
11721107_a_at,4,28,12,0.979591836734694,0.962962962962963,0.9285714285714286,0.9166666666666666,6.892382642857143,0.3670693854478372,
11721107_a_at,5,28,12,1.0,1.0,0.9642857142857143,0.8333333333333334,6.829998000000002,0.38576053126739607,
11719220_a_at,1,28,12,0.8639455782312925,1.0,0.8928571428571429,0.9166666666666666,7.133036714285714,0.40845617986382865,
11719220_a_at,2,28,12,0.9183673469387755,0.7037037037037037,0.9285714285714286,0.8333333333333334,7.104820428571428,0.4225451612019915,
11719220_a_at,3,28,12,0.9523809523809523,0.6666666666666667,0.8928571428571429,0.8333333333333334,7.146557642857142,0.3186122525781216,
11719220_a_at,4,28,12,0.8639455782312925,0.888888888888889,0.8928571428571429,0.8333333333333334,7.198026535714286,0.31043947243836995,
11719220_a_at,5,28,12,0.891156462585034,0.7037037037037037,0.8928571428571429,0.6666666666666666,7.211659607142857,0.32469749946422655,
11751544_a_at,1,28,12,0.945578231292517,0.888888888888889,0.8571428571428571,0.9166666666666666,7.85900425,0.870975049638032,
11751544_a_at,2,28,12,0.891156462585034,1.0,0.8928571428571429,0.75,8.05153625,0.6874434267239001,
11751544_a_at,3,28,12,0.9251700680272108,0.8518518518518519,0.8928571428571429,0.75,8.108448964285714,0.7313958355459017,
11751544_a_at,4,28,12,0.9183673469387754,1.0,0.8214285714285714,1.0,7.991264642857142,0.8564767409032414,
11751544_a_at,5,28,12,0.979591836734694,0.888888888888889,0.9285714285714286,0.75,7.858761178571428,0.9272666109247414,
11752590_s_at,1,28,12,0.91156462585034,1.0,0.8571428571428571,1.0,5.9559690000000005,1.0584303218289985,
11752590_s_at,2,28,12,0.9591836734693877,0.8518518518518519,0.9285714285714286,0.9166666666666666,5.831882357142859,1.0266732031556427,
11752590_s_at,3,28,12,0.9387755102040817,0.962962962962963,0.9285714285714286,0.9166666666666666,5.613082214285714,0.9205409052098765,
11752590_s_at,4,28,12,0.9387755102040816,1.0,0.8928571428571429,0.8333333333333334,5.983258714285715,1.073808377197956,
11752590_s_at,5,28,12,0.9931972789115646,0.7407407407407407,0.9285714285714286,0.8333333333333334,5.875634821428572,1.0934940285763577,
11734922_x_at,1,28,12,0.9251700680272108,0.9259259259259259,0.8928571428571429,0.8333333333333334,6.705859892857142,0.400207239115153,
11734922_x_at,2,28,12,0.9523809523809523,0.888888888888889,0.9285714285714286,0.75,6.702947857142858,0.39963264713379454,
11734922_x_at,3,28,12,0.9523809523809523,0.8518518518518519,0.8928571428571429,0.8333333333333334,6.703925964285714,0.34799879521880445,
11734922_x_at,4,28,12,0.8775510204081634,0.888888888888889,0.8214285714285714,0.75,6.714589464285714,0.3164551505964133,
11734922_x_at,5,28,12,0.8843537414965986,1.0,0.8214285714285714,0.9166666666666666,6.676288535714287,0.3479548883203622,
11735124_a_at,1,28,12,0.9727891156462586,0.7777777777777779,0.9285714285714286,0.8333333333333334,7.249618214285715,0.47120381513746307,
11735124_a_at,2,28,12,0.9523809523809523,0.8148148148148149,0.8928571428571429,0.8333333333333334,7.255582392857144,0.4611904848061469,
11735124_a_at,3,28,12,0.9251700680272109,0.962962962962963,0.8928571428571429,0.8333333333333334,7.230038964285714,0.40121592200270434,
11735124_a_at,4,28,12,0.8911564625850339,1.0,0.8571428571428571,1.0,7.234379678571429,0.5018481734553273,
11735124_a_at,5,28,12,0.8367346938775511,1.0,0.9285714285714286,0.9166666666666666,7.201221250000001,0.4772381014046012,
11756924_s_at,1,28,12,0.9047619047619048,0.7777777777777779,0.9285714285714286,0.9166666666666666,9.05266975,0.6545622014372788,
11756924_s_at,2,28,12,0.9183673469387755,0.6666666666666667,0.9285714285714286,0.8333333333333334,9.075471678571429,0.5976552935466231,
11756924_s_at,3,28,12,0.8435374149659864,0.925925925925926,0.9285714285714286,0.9166666666666666,9.006712607142857,0.6143142001820278,
11756924_s_at,4,28,12,0.9727891156462585,0.7407407407407408,0.9285714285714286,0.8333333333333334,9.083583035714286,0.5980674224975396,
11756924_s_at,5,28,12,0.9591836734693877,0.7037037037037037,0.9285714285714286,0.9166666666666666,8.982895535714286,0.6085637795744072,
11718117_a_at,1,28,12,0.836734693877551,0.888888888888889,0.8214285714285714,0.8333333333333334,6.281330785714286,0.2634645329797707,
11718117_a_at,2,28,12,0.7891156462585034,0.8518518518518519,0.8214285714285714,0.8333333333333334,6.288363821428571,0.2929933770127532,
11718117_a_at,3,28,12,0.8571428571428571,0.888888888888889,0.8928571428571429,0.6666666666666666,6.279386678571428,0.3418874466719359,
11718117_a_at,4,28,12,0.7551020408163265,1.0,0.75,0.75,6.264527785714286,0.3462369844309014,
11718117_a_at,5,28,12,0.8367346938775511,0.888888888888889,0.8214285714285714,0.75,6.285561214285715,0.3595375191552653,
11741517_s_at,1,28,12,0.8299319727891157,0.9259259259259259,0.9285714285714286,0.75,7.097156142857144,0.7128986661019256,
11741517_s_at,2,28,12,0.836734693877551,0.925925925925926,0.8928571428571429,0.9166666666666666,6.863249178571429,0.7436834748354055,
11741517_s_at,3,28,12,0.9251700680272108,0.7037037037037037,0.9285714285714286,0.8333333333333334,7.022809464285714,0.8070743378970501,
11741517_s_at,4,28,12,0.8163265306122449,1.0,0.8928571428571429,0.9166666666666666,6.943927214285715,0.8335115401515029,
11741517_s_at,5,28,12,0.9591836734693877,0.5925925925925926,0.9285714285714286,0.75,6.981196928571428,0.62685373864515,
11747874_x_at,1,28,12,0.945578231292517,0.8148148148148149,0.9285714285714286,0.75,7.091571,0.4277752610013986,
11747874_x_at,2,28,12,0.9047619047619047,0.7777777777777779,0.8571428571428571,0.75,7.202635285714286,0.40741252180167975,
11747874_x_at,3,28,12,0.9251700680272108,0.888888888888889,0.8928571428571429,0.8333333333333334,7.079412928571428,0.388413570566976,
11747874_x_at,4,28,12,0.9251700680272109,0.8148148148148149,0.9285714285714286,0.6666666666666666,7.121435357142857,0.33778216614231366,
11747874_x_at,5,28,12,0.836734693877551,0.962962962962963,0.8571428571428571,0.8333333333333334,7.164567214285715,0.4038999721261539,
11716753_x_at,1,28,12,0.8775510204081631,0.8518518518518519,0.75,0.75,8.881374785714284,0.5469703638681225,
11716753_x_at,2,28,12,0.7482993197278911,0.925925925925926,0.8571428571428571,0.9166666666666666,8.890257857142856,0.553354086135646,
11716753_x_at,3,28,12,0.8027210884353742,0.888888888888889,0.8571428571428571,0.9166666666666666,8.872141464285715,0.5509468871111289,
11716753_x_at,4,28,12,0.8299319727891157,0.5185185185185186,0.75,0.75,8.995590714285715,0.44871978472158097,
11716753_x_at,5,28,12,0.8775510204081631,0.8148148148148149,0.75,0.75,8.888964071428571,0.4774379862186431,
11750360_s_at,1,28,12,0.9387755102040816,0.7037037037037037,0.8571428571428571,0.75,7.648755499999999,0.29552896660226063,
11750360_s_at,2,28,12,0.9319727891156462,0.6296296296296297,0.8571428571428571,0.8333333333333334,7.665456178571428,0.2927469447162014,
11750360_s_at,3,28,12,0.782312925170068,1.0,0.75,0.75,7.637950035714285,0.27440903220145557,
11750360_s_at,4,28,12,0.8843537414965986,0.7777777777777778,0.9285714285714286,0.6666666666666666,7.66497875,0.29485530216520656,
11750360_s_at,5,28,12,0.8435374149659863,0.888888888888889,0.8571428571428571,0.8333333333333334,7.648649857142857,0.28668265526739495,
11741275_a_at,1,28,12,0.8095238095238095,0.9259259259259259,0.75,0.75,4.095855607142857,0.2505705792060488,
11741275_a_at,2,28,12,0.8503401360544218,1.0,0.75,0.75,4.084060321428572,0.25375267320161754,
11741275_a_at,3,28,12,0.891156462585034,0.8518518518518519,0.8214285714285714,0.8333333333333334,4.099753678571429,0.24658983831967307,
11741275_a_at,4,28,12,0.9319727891156462,0.4814814814814815,0.8214285714285714,0.5,4.139132392857143,0.19412110166753568,
11741275_a_at,5,28,12,0.24489795918367346,0.0,0.75,0.75,4.082650607142857,0.21860535220809466,
11717873_x_at,1,28,12,0.8979591836734694,0.7777777777777778,0.9285714285714286,0.75,8.745279535714285,0.6306974244590038,
11717873_x_at,2,28,12,0.9047619047619047,0.8518518518518519,0.8928571428571429,0.75,8.610437857142857,0.7498061336728222,
11717873_x_at,3,28,12,0.9251700680272108,0.8148148148148149,0.8571428571428571,0.8333333333333334,8.52632182142857,0.7237442623896951,
11717873_x_at,4,28,12,0.8503401360544217,0.9259259259259259,0.8571428571428571,0.9166666666666666,8.678821357142857,0.6775148479652302,
11717873_x_at,5,28,12,0.9795918367346939,0.5925925925925926,0.9285714285714286,0.75,8.49255,0.7435174757037083,
11722326_at,1,28,12,0.7687074829931972,0.925925925925926,0.75,0.75,8.008168785714286,0.4010783247968884,
11722326_at,2,28,12,0.8639455782312924,0.7037037037037037,0.8571428571428571,0.8333333333333334,7.9290028928571425,0.5036823449713886,
11722326_at,3,28,12,0.8435374149659864,0.888888888888889,0.8928571428571429,0.8333333333333334,7.983937178571429,0.5415260415106111,
11722326_at,4,28,12,0.7959183673469388,0.925925925925926,0.8928571428571429,0.8333333333333334,7.99165675,0.4814403568174263,
11722326_at,5,28,12,0.8435374149659863,1.0,0.8571428571428571,0.8333333333333334,7.958513928571428,0.5327934317523435,
11723365_a_at,1,28,12,0.9251700680272109,0.7037037037037037,0.7857142857142857,0.9166666666666666,6.683966571428571,0.3211197381543652,
11723365_a_at,2,28,12,0.9319727891156463,0.6666666666666667,0.8928571428571429,0.8333333333333334,6.6903396428571416,0.3331584386590254,
11723365_a_at,3,28,12,0.8435374149659863,1.0,0.8571428571428571,0.9166666666666666,6.7267918571428575,0.3283803860934263,
11723365_a_at,4,28,12,0.782312925170068,0.8888888888888888,0.9285714285714286,0.75,6.710356785714285,0.3237030515566134,
11723365_a_at,5,28,12,0.8435374149659863,1.0,0.8571428571428571,0.9166666666666666,6.733298071428571,0.325597059245971,
11727143_x_at,1,28,12,0.9387755102040817,1.0,0.9285714285714286,1.0,4.85998642857143,1.0015618714631156,
11727143_x_at,2,28,12,0.9659863945578232,0.7407407407407408,0.9642857142857143,0.9166666666666666,4.779077607142859,0.9990532165914902,
11727143_x_at,3,28,12,0.891156462585034,1.0,0.9285714285714286,1.0,4.892089535714286,0.9947053085712066,
11727143_x_at,4,28,12,0.8979591836734695,0.888888888888889,0.9642857142857143,0.9166666666666666,4.770419214285715,1.033561170463105,
11727143_x_at,5,28,12,1.0,0.5925925925925926,1.0,0.8333333333333334,4.615751285714286,1.0706834951769983,
11747453_a_at,1,28,12,0.8231292517006803,0.888888888888889,0.75,0.75,8.903968964285715,0.36951731223619005,
11747453_a_at,2,28,12,0.8775510204081632,0.9259259259259259,0.8214285714285714,0.8333333333333334,8.829338714285713,0.4418029605112533,
11747453_a_at,3,28,12,0.891156462585034,0.8148148148148149,0.75,0.75,8.839507285714285,0.4358377286433019,
11747453_a_at,4,28,12,0.10204081632653061,0.14814814814814817,0.75,0.75,8.858378035714287,0.43286389708052514,
11747453_a_at,5,28,12,0.8979591836734694,0.7407407407407407,0.75,0.75,8.802302714285712,0.4102967381990798,
11743077_s_at,1,28,12,0.8027210884353742,0.888888888888889,0.8571428571428571,0.75,10.045323357142857,0.8177551344301696,
11743077_s_at,2,28,12,0.7551020408163266,1.0,0.75,0.75,10.050265392857142,0.7692180215845151,
11743077_s_at,3,28,12,0.7755102040816327,1.0,0.8214285714285714,0.8333333333333334,10.011431107142856,0.825222605664244,
11743077_s_at,4,28,12,0.857142857142857,0.8518518518518519,0.8928571428571429,0.6666666666666666,9.942338500000002,0.7719302286006933,
11743077_s_at,5,28,12,0.9387755102040816,0.5925925925925927,0.8928571428571429,0.75,10.000392785714286,0.7898948108522335,
11731998_s_at,1,28,12,0.8231292517006803,0.8888888888888888,0.75,0.75,7.75601925,0.4723057121424031,
11731998_s_at,2,28,12,0.8503401360544217,0.7037037037037037,0.75,0.75,7.718112714285714,0.4819061561998588,
11731998_s_at,3,28,12,0.8095238095238094,0.7222222222222222,0.7142857142857143,0.75,7.785317928571428,0.4551083900697948,
11731998_s_at,4,28,12,0.9727891156462585,0.6296296296296297,0.9285714285714286,0.6666666666666666,7.6326106428571405,0.5032018157587517,
11731998_s_at,5,28,12,0.8435374149659862,0.9259259259259259,0.8571428571428571,0.75,7.722988749999998,0.5498460218867086,
11752580_a_at,1,28,12,0.9251700680272108,0.6296296296296297,0.9285714285714286,0.8333333333333334,5.640155571428572,0.4775639052127284,
11752580_a_at,2,28,12,0.8979591836734694,0.7777777777777779,0.8928571428571429,0.75,5.657411642857142,0.42129888189487014,
11752580_a_at,3,28,12,0.8095238095238095,0.8888888888888888,0.8928571428571429,0.8333333333333334,5.637256892857144,0.39706455507911215,
11752580_a_at,4,28,12,0.8231292517006802,1.0,0.8571428571428571,0.8333333333333334,5.649957785714285,0.43264192156643017,
11752580_a_at,5,28,12,0.7959183673469388,0.925925925925926,0.8928571428571429,0.9166666666666666,5.615081607142857,0.4306846489106437,
11740507_a_at,1,28,12,0.7891156462585034,1.0,0.7142857142857143,0.75,6.712458714285715,0.8517927083649479,
11740507_a_at,2,28,12,0.8027210884353742,0.9259259259259259,0.8571428571428571,0.75,6.684751642857143,1.0576374616924626,
11740507_a_at,3,28,12,0.8707482993197279,0.8148148148148149,0.8571428571428571,0.75,6.78334357142857,1.056320135606851,
11740507_a_at,4,28,12,0.782312925170068,0.888888888888889,0.8214285714285714,0.8333333333333334,6.779742071428571,0.9271474949729741,
11740507_a_at,5,28,12,0.8027210884353742,0.9259259259259259,0.8571428571428571,0.75,6.687540285714285,0.970959702690032,
11759629_a_at,1,28,12,0.989795918367347,0.33333333333333337,0.9285714285714286,0.6666666666666666,9.086882642857143,0.6425645326103492,
11759629_a_at,2,28,12,0.8707482993197279,0.925925925925926,0.7857142857142857,0.8333333333333334,9.223574142857144,0.7111283510749979,
11759629_a_at,3,28,12,0.8707482993197279,0.925925925925926,0.8214285714285714,0.9166666666666666,9.161027285714285,0.7127927282711893,
11759629_a_at,4,28,12,0.9251700680272108,0.6296296296296297,0.8214285714285714,0.6666666666666666,9.310009642857143,0.6709970963281664,
11759629_a_at,5,28,12,0.891156462585034,0.8518518518518519,0.8214285714285714,0.8333333333333334,9.184392071428572,0.6533819502092016,
11750769_s_at,1,28,12,0.9115646258503401,0.7407407407407408,0.8928571428571429,0.9166666666666666,6.673513321428572,1.0503420790903228,
11750769_s_at,2,28,12,0.9115646258503401,1.0,0.8928571428571429,1.0,6.963007964285715,1.044108468127482,
11750769_s_at,3,28,12,0.9727891156462586,0.7777777777777779,0.9285714285714286,0.8333333333333334,6.784796321428571,1.0372842925581827,
11750769_s_at,4,28,12,0.8775510204081632,0.8518518518518519,0.8928571428571429,0.6666666666666666,6.833602535714285,0.8109106877404352,
11750769_s_at,5,28,12,0.8775510204081632,1.0,0.9285714285714286,0.9166666666666666,6.785516535714286,1.105682570243862,
11741386_a_at,1,28,12,0.8299319727891156,0.962962962962963,0.8571428571428571,0.75,6.580509714285715,0.25203858042707095,
11741386_a_at,2,28,12,0.14965986394557826,0.03703703703703704,0.75,0.75,6.6059712500000005,0.24111696743153435,
11741386_a_at,3,28,12,0.8435374149659863,0.925925925925926,0.75,0.75,6.597315535714286,0.25535388834430195,
11741386_a_at,4,28,12,0.8299319727891156,0.925925925925926,0.75,0.75,6.6063058928571445,0.24396533753282787,
11741386_a_at,5,28,12,0.891156462585034,0.7037037037037037,0.9285714285714286,0.5833333333333334,6.614510214285714,0.2684528985332722,
11723778_at,1,28,12,0.9387755102040816,0.7777777777777778,0.8928571428571429,0.8333333333333334,3.5936011071428564,0.5720071870799022,
11723778_at,2,28,12,0.7891156462585034,1.0,0.75,0.75,3.6115967142857137,0.5566035583117689,
11723778_at,3,28,12,0.8775510204081632,0.925925925925926,0.8571428571428571,0.9166666666666666,3.510731678571428,0.518984001198428,
11723778_at,4,28,12,0.9387755102040817,0.7777777777777778,0.8928571428571429,0.8333333333333334,3.517166142857142,0.5669119155803147,
11723778_at,5,28,12,0.8299319727891156,0.8518518518518519,0.8571428571428571,0.6666666666666666,3.6189862857142856,0.4860999884751541,
11756248_a_at,1,28,12,0.9387755102040816,0.962962962962963,0.8928571428571429,0.8333333333333334,7.4303348214285725,0.5945248497760739,
11756248_a_at,2,28,12,0.9319727891156462,0.962962962962963,0.8571428571428571,0.9166666666666666,7.525489464285713,0.5551452746978659,
11756248_a_at,3,28,12,0.9931972789115646,0.6666666666666667,0.9285714285714286,0.75,7.485450035714285,0.5163939714380787,
11756248_a_at,4,28,12,0.945578231292517,1.0,0.8214285714285714,1.0,7.454589571428571,0.5213479296108438,
11756248_a_at,5,28,12,0.891156462585034,1.0,0.8214285714285714,1.0,7.502545071428571,0.545155264198968,
11725249_at,1,28,12,0.8095238095238095,1.0,0.8571428571428571,0.8333333333333334,7.736410357142858,0.5673479379688423,
11725249_at,2,28,12,0.8571428571428572,0.6666666666666667,0.9642857142857143,0.6666666666666666,7.858409928571429,0.5582583361541719,
11725249_at,3,28,12,0.7959183673469388,1.0,0.75,0.75,7.793960464285715,0.6092553103347946,
11725249_at,4,28,12,0.8503401360544218,0.7407407407407408,0.7142857142857143,0.75,7.725818071428572,0.5388767845287035,
11725249_at,5,28,12,0.782312925170068,1.0,0.75,0.75,7.7460055357142865,0.6054598324390702,
11730373_a_at,1,28,12,0.9863945578231292,0.8518518518518519,0.9285714285714286,0.8333333333333334,9.5201225,0.6332284386464571,
11730373_a_at,2,28,12,0.9591836734693877,0.962962962962963,0.8571428571428571,0.9166666666666666,9.44828675,0.668066407794505,
11730373_a_at,3,28,12,0.9251700680272108,1.0,0.8571428571428571,0.9166666666666666,9.435536892857142,0.6784438643084651,
11730373_a_at,4,28,12,0.91156462585034,1.0,0.8214285714285714,1.0,9.474435607142857,0.6343045454255447,
11730373_a_at,5,28,12,0.9387755102040816,0.962962962962963,0.8571428571428571,0.9166666666666666,9.405916392857145,0.675386000625395,
11721805_at,1,28,12,0.8911564625850339,0.8888888888888888,0.8928571428571429,0.8333333333333334,10.394427821428573,0.4191340307710344,
11721805_at,2,28,12,0.9251700680272108,0.8518518518518519,0.9285714285714286,0.8333333333333334,10.39196782142857,0.4757941490897908,
11721805_at,3,28,12,0.8435374149659863,1.0,0.8571428571428571,0.9166666666666666,10.386487142857145,0.43317919627543366,
11721805_at,4,28,12,0.8435374149659863,1.0,0.8214285714285714,0.9166666666666666,10.366219107142856,0.4730054521139334,
11721805_at,5,28,12,0.9591836734693877,0.7037037037037037,0.9285714285714286,0.75,10.366186285714289,0.49527772582153573,
11720364_a_at,1,28,12,0.8299319727891157,0.888888888888889,0.8571428571428571,0.6666666666666666,9.634054500000001,0.4431078327217544,
11720364_a_at,2,28,12,0.8231292517006803,0.888888888888889,0.8571428571428571,0.8333333333333334,9.589571000000001,0.4255792836683944,
11720364_a_at,3,28,12,0.945578231292517,0.6296296296296298,0.8571428571428571,0.75,9.621181107142858,0.4864745708826233,
11720364_a_at,4,28,12,0.8435374149659863,0.9259259259259259,0.75,0.75,9.650360000000001,0.49190236895117484,
11720364_a_at,5,28,12,0.8503401360544217,0.8888888888888888,0.75,0.75,9.652685785714285,0.43990470389673136,
11718122_a_at,1,28,12,0.9251700680272109,1.0,0.8571428571428571,1.0,7.038445107142856,0.5009113796349638,
11718122_a_at,2,28,12,0.9251700680272109,1.0,0.8571428571428571,1.0,7.015200142857142,0.5146755253291083,
11718122_a_at,3,28,12,0.9387755102040817,1.0,0.8928571428571429,0.9166666666666666,7.038699035714286,0.5180415434374667,
11718122_a_at,4,28,12,0.9183673469387755,1.0,0.8928571428571429,0.9166666666666666,7.041662714285715,0.5345913888653898,
11718122_a_at,5,28,12,0.9319727891156462,1.0,0.9285714285714286,0.9166666666666666,7.0413919642857135,0.5506786824247628,
11716604_a_at,1,28,12,0.8503401360544217,0.7777777777777778,0.8214285714285714,0.75,6.656585357142858,0.42410215532810236,
