probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11760963_x_at,1.0,0.9259259259259259,0.11415581486979584,0.9166666666666666,LOC102724250 /// NBPF1,1.0
11730431_a_at,1.0,0.9333333333333333,0.11233889546743041,0.9166666666666666,ZDHHC7,1.0
11732821_a_at,1.0,0.9185185185185185,0.11828681053830599,0.9166666666666666,MAP2K4,1.0
11724979_a_at,1.0,0.9851851851851852,0.020286020648339464,0.9166666666666666,DPEP2,1.0
11742418_a_at,1.0,0.9333333333333333,0.0993807989999906,0.9166666666666666,SETD1B,1.0
11732189_at,1.0,0.9407407407407407,0.09658077637337256,0.9166666666666666,NOTCH2,1.0
11727304_at,1.0,0.9925925925925926,0.016563466499998406,0.9166666666666666,TIGD3,1.0
11724326_a_at,1.0,0.8962962962962964,0.1420021445383763,0.9166666666666666,ARHGAP25,1.0
11716903_a_at,1.0,0.9555555555555555,0.06085806194501849,0.9166666666666666,TGOLN2,1.0
11717544_a_at,1.0,0.9777777777777779,0.033126932999996826,0.9166666666666666,POLR2A,1.0
11758090_s_at,1.0,0.962962962962963,0.05237828008789238,0.9166666666666666,IL16,1.0
11721346_a_at,1.0,0.9925925925925926,0.01656346649999841,1.0,MPEG1,1.0
11757383_a_at,1.0,0.9851851851851852,0.03312693299999684,1.0,CTSH,1.0
11754644_x_at,1.0,0.9037037037037038,0.13250773199998753,1.0,CNN2,1.0
11756827_a_at,1.0,0.9481481481481481,0.11594426549998905,1.0,RTN1,1.0
11744351_a_at,1.0,0.962962962962963,0.06415002990995838,1.0,LOC728392 /// NLRP1,1.0
11754863_s_at,1.0,0.962962962962963,0.0828173324999922,1.0,VPS37C,1.0
11732135_a_at,1.0,0.9407407407407409,0.13250773199998753,1.0,ADCK3,1.0
11756746_s_at,1.0,0.8814814814814815,0.16228816518671588,1.0,AKIP1 /// NUAK2,1.0
11715716_at,1.0,0.9777777777777779,0.0331269329999968,0.9166666666666666,MSN,1.0
11725813_at,1.0,0.9481481481481481,0.11594426549998903,1.0,MAST3,1.0
11720493_s_at,1.0,1.0,0.0,1.0,MOB3A,1.0
11740162_a_at,1.0,0.9481481481481481,0.11594426549998903,1.0,ARAP1,1.0
11720554_a_at,1.0,0.9481481481481481,0.09658077637337252,1.0,ARHGEF18,1.0
11731424_x_at,1.0,0.874074074074074,0.17292766711005553,1.0,CXCR2,1.0
11757808_s_at,1.0,0.962962962962963,0.0523782800878924,1.0,RERE,1.0
11724484_a_at,1.0,0.9407407407407409,0.13250773199998753,1.0,CSK,1.0
11747623_a_at,1.0,0.9703703703703704,0.06625386599999375,1.0,ARHGAP25,1.0
11725440_a_at,1.0,0.9111111111111111,0.16058876584206516,1.0,LPAR2,1.0
11721513_a_at,1.0,0.9925925925925926,0.016563466499998413,1.0,NDEL1,1.0
11726122_at,1.0,0.9925925925925926,0.01656346649999841,1.0,MYO1F,1.0
11740206_x_at,1.0,0.9777777777777779,0.04969039949999535,1.0,GPR155,1.0
11748747_a_at,1.0,0.962962962962963,0.08281733249999217,1.0,ARHGAP25,1.0
11745742_s_at,1.0,0.9925925925925926,0.016563466499998406,1.0,FGD3,1.0
11718260_at,1.0,0.9555555555555555,0.06625386599999376,1.0,NOTCH1,1.0
11726276_at,1.0,0.9703703703703704,0.06625386599999375,1.0,SNN,1.0
11752510_x_at,1.0,0.9407407407407409,0.13250773199998753,1.0,PSAP,1.0
11742024_a_at,1.0,0.9333333333333333,0.14907119849998596,1.0,TBL1X,1.0
11724248_s_at,1.0,0.8814814814814815,0.1643877112679418,1.0,TMEM127,1.0
11744129_at,1.0,0.962962962962963,0.052378280087892415,1.0,MYO9B,1.0
11717322_a_at,1.0,0.962962962962963,0.0523782800878924,1.0,UPF1,1.0
11720097_at,1.0,0.874074074074074,0.17292766711005556,1.0,LIMD2,1.0
11721796_at,1.0,0.9555555555555555,0.08029438292103255,1.0,ALDH9A1,1.0
11757635_a_at,1.0,0.9481481481481481,0.11594426549998907,1.0,TYROBP,1.0
11763266_at,1.0,0.9259259259259259,0.12830005981991685,0.9166666666666666,FAM120B,1.0
11719038_a_at,1.0,0.9407407407407409,0.13250773199998753,1.0,ARAP1,1.0
11720380_a_at,1.0,0.9407407407407409,0.1129477828294585,0.9166666666666666,IMPDH1,1.0
11725056_a_at,1.0,0.9037037037037038,0.16058876584206513,0.9166666666666666,NEDD9,1.0
11731425_at,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666,CXCR2,1.0
11716346_at,1.0,0.9185185185185185,0.14439695325642907,0.9166666666666666,EFCAB14,1.0
11721762_a_at,1.0,1.0,0.0,0.9166666666666666,PIK3R5,1.0
11720866_a_at,1.0,0.9407407407407409,0.08526566246830618,0.9166666666666666,AGO1 /// AGO3,1.0
11717267_x_at,1.0,0.9703703703703704,0.04057204129667896,0.9166666666666666,CAMK2G,1.0
11754481_x_at,1.0,0.9111111111111111,0.12171612389003683,0.9166666666666666,CORO7,1.0
11734995_x_at,1.0,0.9777777777777779,0.03312693299999686,0.9166666666666666,SKI,1.0
11718807_at,1.0,0.9925925925925926,0.016563466499998413,0.9166666666666666,TNFRSF1B,1.0
11716073_a_at,1.0,0.9777777777777779,0.03312693299999685,0.9166666666666666,ATP6V1B2,1.0
11722269_a_at,1.0,0.9777777777777779,0.04969039949999535,0.9166666666666666,SASH3,1.0
11722387_at,1.0,1.0,0.0,0.9166666666666666,MIDN,1.0
11739001_s_at,1.0,0.9185185185185185,0.1293648088635036,0.9166666666666666,PRKCZ,1.0
11716626_at,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666,KIF3B,1.0
11720219_a_at,1.0,0.9333333333333333,0.09938079899999067,0.9166666666666666,MAP3K3,1.0
11733389_a_at,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666,DEF6,1.0
11742686_a_at,1.0,0.8962962962962964,0.14439695325642907,0.9166666666666666,FCGRT,1.0
11739837_a_at,1.0,0.9925925925925926,0.01656346649999841,0.9166666666666666,KDM5A,1.0
11715757_a_at,1.0,0.9259259259259259,0.14581496062984836,0.9166666666666666,RGS2,1.0
11755572_x_at,1.0,0.9185185185185185,0.18219813149998282,0.9166666666666666,MAP7D1,1.0
11754831_a_at,1.0,0.9851851851851852,0.03312693299999688,0.9166666666666666,SRPK2,1.0
11739720_a_at,1.0,0.8592592592592594,0.19316155274674512,0.9166666666666666,GIMAP8,1.0
11737749_a_at,1.0,0.888888888888889,0.17762338975232295,0.9166666666666666,SGK1,1.0
11715251_at,1.0,0.9407407407407409,0.11294778282945853,0.9166666666666666,CHST7,1.0
11751178_a_at,1.0,0.9925925925925926,0.016563466499998413,0.9166666666666666,ATP6V1A,1.0
11718002_at,1.0,0.9111111111111111,0.13250773199998755,0.9166666666666666,C10orf54,1.0
11746456_x_at,1.0,1.0,0.0,0.9166666666666666,GPR155,1.0
11722270_at,1.0,0.9703703703703704,0.06625386599999376,0.9166666666666666,SASH3,1.0
11743865_s_at,1.0,0.9481481481481481,0.07219847662821458,0.9166666666666666,ATP2B1,1.0
11723400_a_at,1.0,0.888888888888889,0.15270761576361702,0.9166666666666666,STK4,1.0
11732330_s_at,1.0,0.8962962962962964,0.15135419808668554,0.9166666666666666,MAP7D1,1.0
11749986_a_at,1.0,0.9037037037037038,0.1325077319999875,0.9166666666666666,CAMK2G,1.0
11750199_a_at,1.0,0.9777777777777779,0.03312693299999688,0.9166666666666666,HCLS1,1.0
11736509_x_at,1.0,0.9333333333333333,0.12936480886350354,0.9166666666666666,IL6R,1.0
11720739_s_at,1.0,0.9925925925925926,0.016563466499998406,0.9166666666666666,ITPKB,1.0
11751164_a_at,1.0,0.9259259259259259,0.10475656017578482,0.9166666666666666,CPPED1,1.0
11728840_at,1.0,0.9481481481481481,0.09658077637337252,0.9166666666666666,TMCC3,1.0
