probe_id,gene_symbol,abs_log_fold_change,variance
11747533_a_at,GRSF1,0.04203406666666787,0.1624243917048487
11747534_a_at,RSU1,0.6373904999999986,0.2061624292164096
11747538_a_at,MYD88,0.5828631666666668,0.2838400433001635
11747539_x_at,MYD88,0.650988233333333,0.3261452482450712
11747546_a_at,PIP5K1B,2.031364066666666,1.1060410663960283
11747548_a_at,PICALM,0.9586707333333342,0.5052262717360794
11747549_x_at,PICALM,0.8586282333333335,0.4332340410331224
11747554_a_at,TANGO2,0.9122551333333346,0.4631836746234846
11747558_a_at,RASGRP1,0.6537692666666652,0.3080570568625923
11747566_a_at,UBXN11,0.36608246666666755,0.1532239105803564
11747570_a_at,MGST1,0.5168325000000005,0.28130429775420446
11747590_a_at,FCMR,0.6384241333333325,0.3317196509339384
11747591_a_at,GLIPR1,0.8078764666666665,0.36199617406843854
11747593_a_at,SH3BGRL,0.06549809999999923,0.1445402515823841
11747597_x_at,CLEC2D,0.629435,0.3263038040901307
11747598_a_at,CLPTM1,0.2715077000000008,0.17304697657961474
11747602_a_at,MAP3K8,0.5458423333333329,0.18727586684871542
11747608_a_at,P2RX7,0.3319177666666673,0.16411531638412244
11747616_a_at,ASPH,0.06773366666666636,0.13741209453327946
11747617_a_at,ABCD3,0.3823037333333321,0.2006673535344513
11747620_a_at,FBXO22,0.17375213333333406,0.2968024338756
11747623_a_at,ARHGAP25,0.9496980000000024,0.3319100863972923
11747627_s_at,TYW1 /// TYW1B,0.5388915000000027,0.24959505608102497
11747628_a_at,VMP1,1.2950310333333341,0.6688999363567172
11747630_a_at,XAF1,0.27665876666666644,1.2910278505087789
11747631_x_at,XAF1,0.46679650000000095,1.3120597947296149
11747648_a_at,TCAIM,0.09119786666666663,0.17320458891675902
11747660_a_at,DMTN,1.2001803666666673,0.7941126409403686
11747661_x_at,DMTN,1.3014038999999995,0.9900546305661481
11747666_a_at,WARS,0.8375531666666678,0.9802253701778301
11747669_x_at,ITM2C,0.30814736666666676,0.3259811217599942
11747671_x_at,CRIP2,0.43144186666666684,0.19871313035065638
11747672_a_at,KTN1,0.014015866666666987,0.36856737381579474
11747673_a_at,SACM1L,0.47965320000000045,0.3179030019783488
11747675_a_at,SUN1,0.39558729999999986,0.23665098870987114
11747676_a_at,LETMD1,0.1009241333333355,0.12697258896667696
11747679_x_at,BZW2,0.20184006666666576,0.2708320740005104
11747680_a_at,THRA,0.29483000000000104,0.17694970715178454
11747684_a_at,SRSF1,0.6168684000000004,0.42799741630416405
11747693_a_at,MME,0.16472880000000067,0.4404803556549127
11747698_x_at,TCF4,0.17736076666666545,0.5177921417736608
11747700_x_at,UBAP1,0.6067269333333334,0.192740822997323
11747735_x_at,LIMS1,0.3838822333333338,0.3642124190002148
11747746_x_at,HADHB,0.4080094666666678,0.20088541642159996
11747749_a_at,SMARCA2,0.6408391000000018,0.24229185528151215
11747751_s_at,SLC2A14 /// SLC2A3,0.1476037666666663,0.37382162334231733
11747758_a_at,RTCA,0.03923586666666701,0.1894477133093231
11747759_a_at,MOSPD1,1.6872072,0.8523590441114975
11747765_a_at,PPP2R5A,0.6387126666666685,0.32496636281564106
11747774_a_at,SLC11A1,0.798687066666667,0.6674836038656308
11747782_x_at,CTBP2,0.4682570333333329,0.31132845863570197
11747785_s_at,LCP1,0.9312693333333346,0.31289209374748705
11747790_a_at,TANGO2,0.9565714666666674,0.5022605580296513
11747791_x_at,TANGO2,0.9357853999999977,0.5004433759715666
11747792_a_at,SLC31A1,0.11439216666666674,0.1558477082801891
11747800_a_at,HIF1A,0.38139153333333375,0.3339041816594845
11747803_a_at,CLK2,0.765816899999999,0.3775945296776097
11747808_a_at,WIPI1,0.08224116666666692,0.1496996976385327
11747814_a_at,IDH2,0.07256106666666717,0.22769600130421538
11747818_s_at,ARL1,0.24201646666666576,0.25622541211587435
11747837_a_at,ZFAND1,0.37485353333333293,0.5130015615046025
11747840_x_at,NSMCE4A,0.34524430000000006,0.24190032765773778
11747847_s_at,MRPS28,0.0502659999999997,0.42246415253897435
11747855_a_at,UQCRC1,0.25203239999999916,0.14919905950373333
11747858_a_at,ABCE1,0.19248866666666586,0.43800491812475895
11747859_s_at,ABCE1,0.15167509999999762,0.2673769585271275
11747860_x_at,ABCE1,0.1551020999999988,0.3187792842242763
11747866_a_at,RBL2,0.7075432333333342,0.2704755297667943
11747870_a_at,MLLT3,0.6579224999999989,0.45444176962030197
11747878_a_at,STX3,0.7608919666666685,0.48287893422835837
11747884_a_at,TAF1C,0.42960560000000036,0.20074879692014364
11747888_a_at,SH3YL1,0.2730879333333327,0.3084553274228487
11747889_x_at,SH3YL1,0.6572469000000005,0.4475739242768557
11747897_x_at,NUPL2,0.47039210000000065,0.2588481217887276
11747926_s_at,IFI16,0.7825816666666654,0.5107522003573717
11747930_x_at,UBAP1,0.6918220000000002,0.21429660804071796
11747931_a_at,LEF1,0.1522533000000008,0.7430215650554093
11747932_x_at,LEF1,0.2584778999999999,0.7399050200114456
11747936_a_at,DYSF,0.40317593333333335,0.42849921437127947
11747942_a_at,ZEB2,0.5629932000000002,0.16386153880588716
11747948_a_at,SMAP2,0.8997021999999992,0.5338578290397922
11747952_x_at,TNFSF10,1.1739549333333343,0.9005993316437028
11747954_x_at,PYROXD1,0.31115409999999954,0.1965093320094301
11747956_a_at,FAM117A,0.8862000333333313,0.32372837643633273
11747961_a_at,PSMB8,0.6196409999999997,0.45898707133266414
11747964_a_at,SLC4A7,0.40108039999999967,0.3099215233893846
11747967_a_at,SNX13,0.3626449333333328,0.24496244980974355
11747977_a_at,ZNF180,0.5361204666666666,0.25550857285566914
11747982_a_at,GAB1,0.5191978333333336,0.6445876482336504
11747983_a_at,ICE2,0.21353753333333358,0.20330569117158712
11747984_x_at,ICE2,0.24378823333333344,0.22952988917211214
11747986_a_at,SS18,0.359527466666667,0.35598567398092307
11748003_a_at,IFI44,0.869807233333332,3.223233661782866
11748005_a_at,FRY,0.8953894,0.3996127527267153
11748024_a_at,CLK4,0.12012553333333376,0.17134993832474615
11748028_a_at,MBD3,0.5028403999999993,0.19690285787347692
11748031_a_at,ALPL,0.31843456666666725,0.7455650878603789
11748032_x_at,ALPL,0.1905434666666661,0.5566123907776308
11748034_a_at,CMAHP,0.11565709999999996,0.6428163886470455
11748047_a_at,MFSD14B,0.11920519999999968,0.2826882199500513
11748048_a_at,SUN2,0.2717843999999987,0.6903416639806668
11748049_x_at,SUN2,0.23050853333333254,0.45929862513506675
11748053_x_at,SERINC2,0.581059999999999,0.24321389724954864
11748061_a_at,PHF21A,0.05881993333333213,0.16212923848102312
11748067_a_at,CCPG1 /// DYX1C1-CCPG1,0.6587693000000003,0.4309744598119224
11748068_x_at,CCPG1 /// DYX1C1-CCPG1,0.7527248333333336,0.44669234159981475
11748081_a_at,FLOT1,0.34848329999999805,0.23468945815067627
11748082_x_at,FLOT1,0.39464366666666706,0.28926514394143327
11748090_a_at,NPR1,0.4979852666666664,0.221262513796541
11748094_a_at,FAM3C,0.47443526666666624,0.32723583492884867
11748097_x_at,PABPC1,0.23872600000000155,0.1521767278797436
11748109_a_at,FAM69A,0.22364143333333386,0.17865304634940962
11748115_a_at,PKNOX2,0.32330359999999914,0.21994927830061536
11748116_x_at,PKNOX2,0.4195398000000008,0.22881093903274619
11748120_a_at,LCP2,1.02628536666667,0.45659115036225056
11748124_a_at,CIRBP,0.5130486000000012,0.21691167748598716
11748126_a_at,TIMP2,0.8491353666666672,0.40688193879379425
11748127_s_at,MFSD6,0.0040036666666662946,0.19306974063410004
11748131_a_at,LGALS8,0.23536999999999964,0.6168234466863692
11748136_a_at,MAD2L1,0.4286654333333333,0.5064355397233328
11748139_a_at,RNF14,1.2640100333333333,0.5186445421955482
11748141_a_at,CRIP2,0.5346223333333349,0.15548871764592567
11748152_a_at,IFNGR1,0.9782347666666684,0.6413284657518713
11748157_a_at,MRPL42,0.12977103333333329,0.4396753922679993
11748160_s_at,LAMP2,0.9762401999999986,0.5388446544771052
11748164_a_at,VCAN,1.8532877999999995,1.6494829876525101
11748171_a_at,C1orf52,0.26131013333333186,0.21204598271419492
11748185_a_at,CCDC57,0.4629221000000001,0.25042045107823013
11748188_a_at,NAGA,0.6603901333333342,0.23880039327811275
11748194_a_at,POLL,0.6881854333333353,0.3645459425352814
11748198_a_at,NSG1,0.04279496666666649,0.39681498103374296
11748205_a_at,ADGRE1,0.7704540999999985,0.3826410051866404
11748210_a_at,MMP8,1.4204798333333342,1.672052717911256
11748212_x_at,DLD,0.3374366666666653,0.15751009755014364
11748222_a_at,TRIM27,0.523166866666668,0.21574372931095134
11748225_a_at,ABHD10,0.4767412333333336,0.3583533322490251
11748230_a_at,CORO1A,0.5128857333333343,0.6315546501631178
11748231_a_at,UNC13B,0.21141563333333346,0.12023103048281474
11748232_a_at,DIS3,0.2517323333333348,0.2686982101261513
11748246_a_at,CUL2,0.3202585666666664,0.29704462804305065
11748248_a_at,CKAP2,0.22010119999999933,0.31812240312450246
11748252_s_at,CEP57,0.040963133333333346,0.15510617486341283
11748257_a_at,NPRL3,0.8828972333333347,0.7540544102655841
11748273_a_at,RAF1,0.78155586666667,0.27676675221922065
11748280_a_at,SERPINB1,0.21897316666666455,0.43183763031638406
11748285_a_at,SENP7,0.3914593000000002,0.3076970428538711
11748289_a_at,SLC23A1,0.35181543333333387,0.17016849651432756
11748296_a_at,PPP2R5E,0.021821500000000604,0.18439841324375325
11748298_a_at,BNIP2,0.47339543333333367,0.3414376649702505
11748301_a_at,TFDP2,1.260102933333334,0.45371316078173335
11748302_x_at,GUSBP9 /// LOC653080 /// SMA4 /// SMA5,0.2670485333333339,0.3431540464439589
11748307_a_at,AIMP1,0.2557439333333331,0.219716528491782
11748311_s_at,VCAN,1.6352887666666671,1.2831278261401222
11748315_s_at,PRNP,0.6587252666666661,0.33943268689690004
11748332_x_at,HLA-E,0.7006939999999986,0.4055761982899897
11748335_a_at,PRELID3B,0.10979663333333356,0.21637921382785577
11748338_a_at,SLC31A2,0.6770371666666657,0.42523870359192245
11748347_a_at,ANKRD28,0.40316703333333326,0.5366239680142764
11748359_s_at,BCR,0.24563866666666723,0.2029126582944205
11748360_s_at,RAD23A,1.508307433333334,0.8622976096893173
11748361_x_at,MBNL1,0.5052741999999988,0.26209255700512546
11748362_s_at,ABCC3,0.8222111666666665,0.449387141487507
11748367_a_at,GLS,0.5903255999999999,0.39573728553445126
11748371_a_at,CYP20A1,0.3303428333333329,0.18488565284735328
11748379_a_at,SPATA13,0.1339841666666679,0.16228528634072759
11748381_a_at,GALC,0.6183683666666653,0.33517310893426605
11748382_a_at,SMURF2,0.45677110000000054,0.2287854488580455
11748389_s_at,GON4L /// YY1AP1,0.5820507666666659,0.24274805643385583
11748393_a_at,SLC37A3,0.006065066666667285,0.33601363575149745
11748404_s_at,CAMSAP2,0.3349821333333338,0.1096101302587282
11748409_a_at,PLEKHG3,0.6672397333333331,0.23046937686296415
11748416_a_at,DCAF6,0.7839198999999999,0.35670087833086594
11748424_x_at,DDX3Y,0.21389616666666633,2.654353036127625
11748426_a_at,OLFM3,0.46126243333333417,0.1677544483890763
11748428_a_at,PGS1,0.5839443666666666,0.4350819620972045
11748434_a_at,PARP2,0.23314626666666793,0.26406865531503587
11748446_a_at,IL17RC,0.27670413333333244,0.3892820816640615
11748457_a_at,TRIM37,0.299124266666666,0.18211190207888198
11748461_x_at,RHOBTB1,0.09597060000000024,0.10145329801102307
11748476_a_at,DUSP3,0.23455676666666658,0.31887451554594803
11748487_a_at,RGL2,0.7390616333333337,0.34237963403112764
11748488_a_at,DLD,0.35541576666666685,0.16226043909611207
11748497_s_at,GCA,1.023568299999999,0.7013661812547173
11748513_x_at,HPGD,0.08395160000000024,0.3948233294412205
11748523_a_at,PCGF5,1.5090154333333325,0.8743952750715124
11748524_x_at,PIGK,0.2312485000000004,0.1887525885637686
11748525_a_at,ECM1,0.6970399333333335,0.3453918603418744
11748526_a_at,HVCN1,1.2229031999999984,0.6107234566561127
11748529_x_at,CASP4,0.8518270333333344,0.498422215743589
11748530_a_at,CACFD1,0.4101203333333334,0.32805377619456155
11748536_a_at,DIMT1,0.11448173333333322,0.22891321045144616
11748543_a_at,TXNIP,1.1477011666666659,0.5494983695957276
11748544_s_at,TXNIP,1.0492684333333315,0.4269822139360248
11748557_a_at,APIP,0.056949733333333974,0.3114829352044718
11748562_a_at,B4GALNT1,0.8139626333333343,0.4293291772069942
11748563_s_at,REEP5,0.4809557,0.41623637052471213
11748564_x_at,REEP5,0.4736527999999991,0.27567239856829745
11748570_a_at,FAXDC2,0.8992100333333335,0.8363675823198148
11748578_x_at,UROD,0.9922618000000005,0.3343708627703361
11748584_a_at,EDC4,0.3550403333333323,0.3689132301842847
11748586_x_at,XPO1,0.30013990000000046,0.18645932732376866
11748596_a_at,KLHL2,0.7435918666666659,0.7431880369706051
11748603_a_at,CDKN1B,0.7781398666666668,0.3291571053461641
11748606_x_at,POLR1B,0.42682943333333334,0.20245502881660962
11748615_a_at,IFNAR1,0.7764828999999995,0.32058352364388143
11748619_a_at,SUCLA2,0.2840668666666675,0.4220143468531051
11748620_x_at,SUCLA2,0.3510520666666679,0.41154367336038716
11748621_s_at,CDK11A /// CDK11B,0.6730926666666663,0.324734194561036
11748626_a_at,SEMA4F,0.5011552333333325,0.3228928406560762
11748629_a_at,IFRD1,0.9006751666666677,0.5167731235698969
11748631_a_at,REEP5,0.8723992333333337,0.4557398982328661
11748654_a_at,PTPN22,0.16098296666666645,0.1278494490900455
11748655_x_at,FHL1,0.590535366666666,0.7853594626985636
11748660_a_at,SPG20,0.34197079999999946,0.18586262791260508
11748662_a_at,CNOT3,0.3962381333333349,0.302096189697477
11748665_a_at,PICALM,0.8072276333333335,0.3715591427077789
11748670_a_at,PIK3R1,0.19768219999999959,0.13264300611168972
11748671_a_at,CUL4A,0.6391006666666668,0.19427192327958975
11748676_a_at,MAPK13,0.30396736666666513,0.304615371689743
11748678_a_at,F2R,0.01716313333333286,0.16067693527547433
11748686_a_at,ZC3H15,0.027687966666666952,0.23539976638550705
11748688_x_at,CSNK1A1,0.1086029333333336,0.11527462622891281
11748695_a_at,SYNGR1,0.18167216666666608,0.4261643316879174
11748702_x_at,ANXA4,0.25986366666666605,0.3999345013155358
11748703_a_at,C1D,0.11354766666666638,1.2434083071041822
11748704_s_at,C1D,0.019134566666667574,0.29247368276551217
11748707_a_at,NDUFA10,0.2040694666666667,0.19280109068404103
11748713_a_at,ASPM,0.273277433333333,0.43070094231015316
11748727_a_at,SIGLEC10,0.6096146666666655,0.3116354779977025
11748732_x_at,PAPOLA,0.22589346666666543,0.12402027842353847
11748735_s_at,BZW1,0.48291073333333223,0.33022832275343333
11748747_a_at,ARHGAP25,1.2005141666666646,0.4834360125595635
11748749_a_at,GTPBP4,0.21178933333333294,0.2916653849829333
11748758_a_at,SLC2A5,0.5487799333333312,0.5549175090812077
11748763_a_at,EEF2,0.019127633333335226,0.2026946287702558
11748767_a_at,TAGAP,0.6646014666666664,0.2324366522739899
11748769_a_at,POLL,0.5033676666666658,0.3202441785378846
11748783_a_at,UHRF1,0.6319158999999992,0.32718111776577874
11748786_a_at,TESPA1,0.3547254666666664,0.37710968903380515
11748790_a_at,SS18,0.30596936666666696,0.32047099776615323
11748791_a_at,AP5M1,0.33158853333333216,0.20773528515198977
11748793_a_at,ASNS,0.41591419999999957,0.30035193103420255
11748798_a_at,PIK3AP1,0.5059839333333329,0.36217653071054096
11748808_a_at,ARID3B,0.617227466666666,0.21640359623302566
11748813_a_at,TRIP12,0.5665567000000005,0.18121099937662494
11748820_x_at,CMAS,1.1493280666666683,0.3860337165753719
11748841_a_at,SAMHD1,0.7795154999999996,0.3809042857711634
11748845_a_at,SLAMF7,0.49817140000000126,0.39320092789151534
11748854_a_at,RPUSD4,0.40244596666666776,0.29040319263696857
11748859_a_at,TFEC,0.13998160000000004,0.4088967258204204
11748862_s_at,ARL6IP5,0.4972993333333324,0.23067086460451272
11748876_a_at,RCBTB2,0.18563013333333256,0.11263596214004103
11748877_s_at,WRB,0.38950963333333277,0.3063580887418148
11748878_x_at,WRB,0.4055261666666672,0.22302027165189167
11748879_a_at,TNFRSF13B,0.31724789999999903,0.1074021325083686
11748884_a_at,SRSF11,0.31343026666666773,0.17105082188701534
11748898_x_at,TANGO2,0.8335588333333357,0.43577981995066095
11748899_a_at,CD244,0.27795933333333345,0.20375624002327178
11748900_a_at,RAB37,0.24313733333333332,0.2931560646586564
11748907_a_at,RARRES3,0.42579976666666575,0.3884706256085325
11748909_a_at,BNIP3L,1.4201622999999977,0.855626062078153
11748910_a_at,LOC100129518 /// SOD2,0.27649159999999817,0.279478848801682
11748918_a_at,BRIX1,0.23056620000000017,0.34124720280963855
11748920_x_at,SLC11A1,0.6636719999999992,0.3924259035824206
11748928_x_at,PAFAH2,0.316943366666667,0.13966101934484035
11748937_a_at,TTLL4,0.508773399999999,0.15223653633251025
11748950_a_at,BAZ2B,0.34201963333333296,0.22980059818930196
11748952_x_at,CTNNB1,0.4099052333333342,0.3391986910001789
11748959_a_at,ZNF559,0.5565010666666685,0.24745944752365126
11748960_a_at,DDX3X,0.3937967666666671,0.30285200836630194
11748969_a_at,MCOLN1,0.9653265999999991,0.43454141209804886
11748981_a_at,NAT1,0.2689947333333338,0.17531423981671532
11748984_a_at,VTA1,0.2753530333333334,0.1902294706817173
11748985_x_at,VTA1,0.12236329999999906,0.17344692469989678
11749002_a_at,HMHA1,0.751545133333333,0.29595506768332047
11749004_a_at,PEX6,0.023132366666665405,0.14288178451503525
11749005_a_at,CTNNA1,0.24034543333333236,0.11463448410612241
11749013_x_at,ZBED1,0.40932360000000045,0.20982041659575387
11749016_a_at,AMPD3,0.4246436333333339,0.21750079711001988
11749019_a_at,MYNN,0.07305113333333235,0.23310231882886923
11749022_x_at,CTNNB1,0.38556516666666685,0.3703355547094607
11749027_x_at,HERPUD2,0.7865173666666685,0.2771473283744096
11749028_a_at,PAPD4,0.32115460000000073,0.2700374077792179
11749030_x_at,POLL,0.6546422333333348,0.3944925730046404
11749045_a_at,TAPT1,0.03504316666666707,0.24676132984572755
11749054_x_at,PXN,0.8328711999999996,0.34428702040160003
11749059_x_at,RTN4,0.5806151666666697,0.3184737664614558
11749061_x_at,STOM,1.1813642666666695,0.3925362572888614
11749068_a_at,ARMT1,0.3303370000000001,0.1329101595650026
11749074_a_at,PISD,0.8050403000000008,0.3911688760569839
11749075_x_at,PISD,0.8222770666666666,0.39090127223830773
11749077_x_at,HDGF,0.7652595333333343,0.25188623356640766
11749088_s_at,PTPRK,0.7813635333333329,0.6450221756945103
11749091_a_at,KDM6A,0.696402466666667,0.31189217946255127
11749094_a_at,DSE,0.7370181666666675,0.4765522570284455
11749104_x_at,HMHA1,0.7507618666666662,0.24050647032369227
11749112_a_at,RB1,0.19794873333333562,0.4850914419380897
11749121_a_at,IFNAR2,0.5602710000000011,0.21164641749424354
11749123_a_at,HIF1A,0.4892852999999997,0.369593551967256
11749124_a_at,SMCR8,0.8881061999999993,0.3280213613423872
11749131_a_at,DDX24,0.5416522666666648,0.2519908418750769
11749140_a_at,RCBTB2,0.988554933333333,0.45354422492070784
11749143_a_at,TESK2,0.6097845666666659,0.223211014007584
11749144_s_at,ETFDH,0.1932853000000021,0.1544360419721634
11749150_a_at,ABCD3,0.2963862000000006,0.20385002387372053
11749151_a_at,FAM129C,0.21230163333333252,0.169399476975025
11749158_a_at,PPP2R1A,0.5536085333333336,0.27496627067980506
11749164_a_at,TMEM206,0.45042303333333233,0.3450557914600251
11749165_a_at,GLT1D1,0.48229126666666833,0.2582976239239359
11749167_a_at,PXYLP1,0.2949840666666672,0.17736388658743335
11749172_x_at,NEXN,0.12962683333333347,0.3030567123847429
11749176_a_at,RIOK3,2.0668022666666674,1.3461797137771179
11749177_a_at,FAM63A,0.44290533333333304,0.2176207533103693
11749178_a_at,GALK2,0.6495431666666676,0.49845947917011213
11749188_a_at,ENTPD1,0.8213556666666673,0.4491619952507975
11749198_a_at,PCSK4,0.39308043333333353,0.21869694830799424
11749207_a_at,SH2D1B,0.5150290666666661,0.4974524254086256
11749208_a_at,ELL2,0.09534833333333337,0.20441891747705382
11749210_x_at,HNRNPK,0.377699633333334,0.21157148665991743
11749222_s_at,BANP /// RRN3P2,0.7669635999999995,0.41002184354460514
11749225_a_at,BTN2A2,0.5405029333333324,0.24251144145901535
11749228_a_at,TMEM30A,0.6536164000000007,0.4083877675184615
11749232_a_at,ZCCHC6,0.7245716333333343,0.4596845036295224
11749233_s_at,NAP1L1,0.03453993333333383,0.326133910813987
11749234_x_at,NAP1L1,0.22128183333333595,0.3614723466679071
11749249_a_at,PI4K2B,0.15164410000000084,0.2689753412747686
11749252_a_at,STOM,1.213105500000001,0.42793316397828146
11749254_a_at,PRSS23,0.7167668999999988,0.6824289390838454
11749256_a_at,RRP1,0.05248493333333348,0.26027727670588713
11749257_a_at,HERPUD1,0.6622398000000036,0.20265339405107438
11749261_a_at,TBCE,0.005258533333332593,0.17225764676518976
11749265_a_at,AQP7,0.5753449666666679,0.355421066249025
11749267_a_at,SRD5A1,0.8071680000000003,0.5426709139123488
11749275_a_at,SKAP2,1.1979925333333332,0.6175001352253231
11749279_a_at,ARHGAP9,0.4358921666666653,0.1956509142459429
11749291_a_at,FOS,0.6851917666666667,0.4174228440431737
11749293_x_at,MS4A6A,0.9576648000000016,0.9088376099364512
11749297_a_at,MAPK14,0.3816518333333354,0.2970334883882044
11749301_a_at,DUS3L,0.20953923333333346,0.08946273103423014
11749302_s_at,SRSF2,0.5328668666666676,0.36506876025230517
11749303_s_at,HNRNPD,0.4643527666666678,0.38587892649699423
11749317_a_at,ATP6V0D1,0.6545202666666654,0.23114611874739482
11749318_a_at,TSTA3,2.0494480999999993,1.1251205219779428
11749320_a_at,TGDS,0.18072229999999934,0.4043459356302404
11749323_a_at,ARHGAP25,0.7933012666666661,0.24637531837997698
11749329_a_at,ARHGAP9,0.7514488999999998,0.35086231407940444
11749336_a_at,MRPL47,0.017683333333332385,0.3548853990715487
11749340_s_at,SIAH1,0.5376173000000017,0.3281513328622404
11749341_a_at,C1orf131,0.049941066666664646,0.2108519233485539
11749348_a_at,SLC25A12,0.2503032666666667,0.18367771997758717
11749353_a_at,WDR41,0.18829626666666588,0.245067791504882
11749370_x_at,XAF1,0.3899326666666658,0.9302387282360615
11749382_a_at,STK11IP,0.30033269999999934,0.2399337229581225
11749392_a_at,ATP5C1,0.04949146666666682,0.388422305166882
11749393_a_at,ANP32E,0.15469230000000067,0.3305964731373429
11749394_a_at,ZCCHC10,0.10416790000000198,0.2162889384862558
11749395_x_at,ZCCHC10,0.3151276000000012,0.4309462158553231
11749412_a_at,PARP14,0.6233438999999992,0.7119743362934302
11749416_a_at,MATR3,0.32208756666666716,0.42909494910464036
11749425_a_at,BRD8,0.7693575999999993,0.38359665336339477
11749427_a_at,MTM1,0.4544844666666661,0.24747222798962823
11749430_a_at,NDUFAF6,0.03894633333333353,0.1867088162594846
11749432_a_at,LILRB1,1.291360833333333,1.0083674135076097
11749433_a_at,KIAA1324,0.0044458999999994475,0.24455212174866597
11749438_a_at,GTF3C3,0.04918020000000034,0.22118414326773078
11749440_a_at,WDR41,0.0105644999999992,0.36515437283491736
11749441_x_at,WDR41,0.023911533333333956,0.4313379428073307
11749445_a_at,ARHGAP15,0.4944355666666649,0.22822553177002503
11749449_s_at,HNRNPH2 /// RPL36A-HNRNPH2,0.7527547666666683,0.34673939692314804
11749455_a_at,KDM5B,0.26613823333333286,0.32768038477178907
11749472_a_at,CALM1 /// CALM2,0.4813947333333335,0.30680111579563846
11749479_a_at,SUN2,0.32870893333333484,0.7161865731602461
11749482_x_at,LTBP3,0.39535143333333256,0.2827575176247378
11749485_x_at,SEC23A,0.6825528666666676,0.4528610805524384
11749487_x_at,SNRNP200,0.35542666666666634,0.11297151966344621
11749492_a_at,RPS6KA1,0.9002594666666672,0.32760672980675903
11749493_a_at,GTF2H1,0.3766660333333336,0.2560930365456762
11749497_a_at,DHX58,0.5053795333333335,0.49506976801825386
11749499_x_at,MED25,0.3777716999999994,0.21719578481930185
11749503_s_at,RELN,0.2155154666666661,0.1050244741984718
11749510_a_at,SAMHD1,0.7387146333333341,0.3716792112175121
11749511_a_at,ZNF595,0.26240273333333386,0.4271875980336385
11749512_a_at,STAT4,0.34438416666666605,0.20130330817967632
11749518_a_at,SRD5A1,0.9141285666666663,0.6290522228968916
11749522_a_at,LAG3,0.17840906666666712,0.2745194380451283
11749525_a_at,AKT2,1.052953866666666,0.8517987836307077
11749526_a_at,STK38L,0.7062720999999996,0.27356722039117365
11749531_x_at,TOP2B,0.21426176666666663,0.374054964682225
11749540_x_at,DLD,0.26021596666666547,0.14871228051945576
11749546_a_at,SLC39A6,0.5601047666666661,0.30138708386035845
11749549_a_at,PIGX,0.901590466666665,0.3965006591314128
11749550_a_at,SCPEP1,0.7149583333333327,0.40599891374403846
11749552_a_at,LAMP3,0.08386829999999978,0.17398309805448656
11749579_a_at,SCARB2,0.19811963333333527,0.1481505180156404
11749587_x_at,FCGR2A /// FCGR2C,1.0240997333333315,0.5931276434963179
11749589_x_at,CTSS,1.2395964333333342,0.765316429405661
11749595_a_at,GBP4,0.03637443333333312,0.38488190867177885
11749598_a_at,IL18RAP,0.06033289999999969,0.7568064043327174
11749605_x_at,CYP4F3,0.3801203666666675,0.4595818322668917
11749608_a_at,RNF11,1.8805267333333333,1.308095178319895
11749610_a_at,CD58,0.3444218000000001,0.4956671877558436
11749614_a_at,UBE2I,0.29835796666666514,0.15719917696193259
11749617_a_at,LILRA2,0.5927414666666673,0.3897957799016
11749618_x_at,LILRA2,1.1081612666666683,0.7310190304849512
11749619_a_at,VBP1,0.19983373333333265,0.17247085535024612
11749625_a_at,PQLC3,0.8382462333333329,0.5053314272399994
11749630_a_at,KRR1,0.34262056666666485,0.30405014153507115
11749636_a_at,DROSHA,0.6210623333333354,0.2891503088768179
11749638_a_at,SCAF8 /// TIAM2,0.5998816000000016,0.23129241515122048
11749641_x_at,ZNF254,0.16184266666666725,0.2825822281081641
11749642_a_at,SLC4A10,0.256307099999999,0.2681904935442301
11749644_s_at,ZEB1,0.1630149999999997,0.24628226667736156
11749657_a_at,NAV2,0.35145763333333324,0.18440186954857374
11749660_a_at,MOV10,0.19498816666666752,0.2647457738531737
11749673_x_at,CTNNA1,0.2873521666666674,0.0938027578895122
11749674_a_at,SHTN1,0.9686280333333332,0.645446102071943
11749681_a_at,EXOC5,0.014903966666665713,0.1873616748011481
11749683_a_at,COL4A3BP,0.3728663333333344,0.19631455775579232
11749689_x_at,HYOU1,0.22632129999999862,0.14403614874914805
11749703_a_at,SIRT1,0.40036796666666685,0.31513625161984554
11749715_s_at,TUBB4A,0.29532676666666813,0.2103715447930763
11749718_x_at,PLXNB2,0.6307149999999986,0.23245375622433587
11749723_a_at,FUT8,0.2767274333333338,0.1939308973980968
11749724_a_at,MEGF9,0.3818206333333327,0.2648441362594968
11749730_a_at,PTGS1,0.3372427333333343,0.259361132185741
11749740_a_at,USP3,0.6734336333333371,0.2235306761779737
11749744_a_at,TBL1XR1,1.305889399999999,0.6117808912687668
11749746_s_at,EZR,0.26288890000000187,0.30688300040907623
11749750_a_at,WIPF1,0.9969340666666673,0.4175760270829717
11749751_s_at,WIPF1,1.0728055000000012,0.4281774802141122
11749752_x_at,WIPF1,0.9163451666666669,0.32476514872423007
11749755_a_at,ZNF791,0.4657212333333334,0.2939133703422507
11749756_x_at,ZNF791,0.5465660999999997,0.3013657632803686
11749758_s_at,CYP4F2 /// CYP4F3,0.1042977666666669,0.24203687601981477
11749773_x_at,GBP1,0.5518148666666667,1.2282342063776384
